entity_id,source_id,jurisdiction,service_category,metric_type,service_key,service_name,applicant_country,applicant_country_name,value_raw,value_days,unit_original,status,effective_date,retrieved_at,source_url,confidence,source_collection_status,source_collection_status_since,source_collection_status_note,source_last_verified_at
ca-work-permit--gb,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),GB,United Kingdom,4 weeks,28,weeks,ok,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--gd,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),GD,Grenada,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--ge,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),GE,Georgia,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--gh,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),GH,Ghana,21 weeks,147,weeks,ok,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--gl,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),GL,Greenland,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--gm,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),GM,Gambia,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--gn,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),GN,Guinea,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--gq,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),GQ,Equatorial Guinea,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--gr,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),GR,Greece,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--gt,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),GT,Guatemala,1 week,7,weeks,ok,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--gw,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),GW,Guinea-Bissau,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--gy,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),GY,Guyana,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--hk,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),HK,Hong Kong SAR China,16 weeks,112,weeks,ok,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--hn,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),HN,Honduras,3 weeks,21,weeks,ok,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--hr,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),HR,Croatia,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--ht,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),HT,Haiti,6 weeks,42,weeks,ok,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--hu,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),HU,Hungary,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--id,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),ID,Indonesia,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--ie,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),IE,Ireland,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--il,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),IL,Israel,5 weeks,35,weeks,ok,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--in,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),IN,India,10 weeks,70,weeks,ok,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--io,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),IO,British Indian Ocean Territory,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--iq,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),IQ,Iraq,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--ir,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),IR,Iran,36 weeks,252,weeks,ok,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--is,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),IS,Iceland,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--it,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),IT,Italy,7 weeks,49,weeks,ok,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--jm,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),JM,Jamaica,20 weeks,140,weeks,ok,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--jo,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),JO,Jordan,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--jp,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),JP,Japan,3 weeks,21,weeks,ok,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--ke,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),KE,Kenya,5 weeks,35,weeks,ok,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--kg,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),KG,Kyrgyzstan,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--kh,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),KH,Cambodia,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--ki,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),KI,Kiribati,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--km,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),KM,Comoros,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--kn,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),KN,St. Kitts & Nevis,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--kp,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),KP,North Korea,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--kr,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),KR,South Korea,6 weeks,42,weeks,ok,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--kw,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),KW,Kuwait,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--ky,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),KY,Cayman Islands,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--kz,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),KZ,Kazakhstan,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--la,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),LA,Laos,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--lb,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),LB,Lebanon,7 weeks,49,weeks,ok,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--lc,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),LC,St. Lucia,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--li,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),LI,Liechtenstein,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--lk,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),LK,Sri Lanka,9 weeks,63,weeks,ok,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--lr,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),LR,Liberia,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--ls,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),LS,Lesotho,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--lt,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),LT,Lithuania,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--lu,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),LU,Luxembourg,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--lv,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),LV,Latvia,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--ly,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),LY,Libya,2 weeks,14,weeks,ok,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--ma,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),MA,Morocco,7 weeks,49,weeks,ok,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--mc,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),MC,Monaco,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--md,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),MD,Moldova,6 weeks,42,weeks,ok,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--me,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),ME,Montenegro,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--mg,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),MG,Madagascar,37 weeks,259,weeks,ok,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--mh,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),MH,Marshall Islands,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
ca-work-permit--mk,ircc-ptime,CA,permit,backward,ca-work-permit,Work permit (applying from outside Canada),MK,North Macedonia,No processing time available,,,unavailable,2026-09-22,2026-09-25T00:45:26.696Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json,official,active,,,2026-09-25T01:18:44.823Z
